Team: 38
[+] Displaying team progression
+-----------------------------------------+--------+----------------------------+
| Flag                                    | isDone | Submit timestamp           |
+-----------------------------------------+--------+----------------------------+
| etv02                                   |  True  | 2016-11-04 16:42:24.935294 |
| eps1                                    |  True  | 2016-11-04 16:44:23.533168 |
| golgoth_easy                            |  True  | 2016-11-04 17:39:31.262697 |
| expl1                                   |  True  | 2016-11-04 17:50:07.448626 |
| golgoth_esrom                           |  True  | 2016-11-04 19:01:06.358885 |
| sgunum1                                 |  True  | 2016-11-04 19:49:16.516630 |
| sgduo1                                  |  True  | 2016-11-04 19:58:44.641832 |
| golgoth_caes                            |  True  | 2016-11-04 20:21:03.696673 |
| sgunum2                                 |  True  | 2016-11-04 20:48:08.108712 |
| sgduo2                                  |  True  | 2016-11-04 20:55:39.659542 |
| inj4_4                                  |  True  | 2016-11-04 20:56:12.094242 |
| golgoth_b36                             |  True  | 2016-11-04 21:05:47.079403 |
| inj4_5                                  |  True  | 2016-11-04 21:18:00.732602 |
| anterak-htam1                           |  True  | 2016-11-04 21:41:28.775432 |
| expl3                                   |  True  | 2016-11-04 21:44:27.418993 |
| anterak_xeger                           |  True  | 2016-11-04 21:55:56.917678 |
| monstrogoth_dap                         |  True  | 2016-11-04 22:11:09.926476 |
| monstrogoth_mdsn                        |  True  | 2016-11-04 22:11:19.091258 |
| monstrogoth_nurpe                       |  True  | 2016-11-04 22:11:26.658838 |
| monstrogoth_siger                       |  True  | 2016-11-04 22:11:34.137003 |
| monstrogoth_tar                         |  True  | 2016-11-04 22:11:40.537556 |
| monstrogoth_tsoh                        |  True  | 2016-11-04 22:11:47.309326 |
| golgoth_hash2                           |  True  | 2016-11-04 22:22:39.487691 |
| golgoth_luhn                            |  True  | 2016-11-04 22:58:42.758685 |
| sg_web                                  |  True  | 2016-11-04 23:21:11.768833 |
| board4                                  |  True  | 2016-11-04 23:32:12.197169 |
| sgduo3                                  |  True  | 2016-11-04 23:40:34.744543 |
| expl4                                   |  True  | 2016-11-04 23:50:16.731888 |
| expl4post1                              |  True  | 2016-11-05 00:18:05.358714 |
| expl5                                   |  True  | 2016-11-05 01:07:25.159415 |
| expl2                                   |  True  | 2016-11-05 01:14:51.708937 |
| expl2post                               |  True  | 2016-11-05 01:17:58.279156 |
